distance,cov.min.eval,z_max,motif.max.score,alifold_cov_score,mfe.score,gc.score,motif.sum,group,ID,probability,p.value,read.max.score,read.counts,known,d.val,cov.val,ali.cov.val,z.val,motif.val,read.val,sig.features
0.035198,10,0.3,12.3,2.19,-8.27,32,22.6,Predicted,GCA_000017745.1_37,0,0.006,61,1,FALSE,0,0,0,0,1,0,1
0.006634,10,0.1,0,0,-14.7,45.4545454545455,0,Predicted,GCA_000017745.1_408,0,1,145,4,FALSE,0,0,0,0,0,1,1
0.014004,10,0.2,12.9,-0.55,-2.9,32.5757575757576,12.9,Predicted,GCA_000017745.1_493,0,0.027,18203,8,FALSE,0,0,1,0,1,1,3
0.003968,10,0.5,0,-0.22,-26.1,41.2790697674419,0,Predicted,GCA_000017745.1_504,0,1,139,3,FALSE,0,0,0,0,0,1,1
0.046491,10,-0.1,15.1,-3.98,-20.53,54.3689320388349,61.5,Predicted,GCA_000017745.1_525,0,0.034,21,1,FALSE,0,0,1,0,1,0,2
0,10,1.2,0,0,-15.1,68.9655172413793,0,Predicted,GCA_000017745.1_534,0,1,697,1,FALSE,0,0,0,0,0,1,1
0,10,1.6,0,0,-8,42.1052631578947,0,Predicted,GCA_000017745.1_54,0,1,301,2,FALSE,0,0,0,0,0,1,1
0.310875,10,0.4,14.2,2.08,-66.29,57.4780058651026,53.1,Predicted,GCA_000017745.1_541,0,8e-06,2474,2,FALSE,1,0,0,0,1,1,3
0.027003,10,-2.6,14.9,-1.2,-49,36.5771812080537,14.9,Predicted,GCA_000017745.1_568,0,0.017,9,1,FALSE,0,0,1,0,1,0,2
0.340179,0.000157479,10,16.7,0,0,65.6565656565657,830.4,Predicted,GCA_000017745.1_602,0,5.2e-07,7816,6,FALSE,1,1,0,0,1,1,4
0,10,-0.8,0,0,-22.8,42.8571428571429,0,Predicted,GCA_000017745.1_638,0,1,680,1,FALSE,0,0,0,0,0,1,1
0,10,-0.1,0,0,-7,31.8181818181818,0,Predicted,GCA_000017745.1_640,0,1,188,1,FALSE,0,0,0,0,0,1,1
0.343502,10,0.8,14.3,-0.48,-0.32,63.4146341463415,38.5,Predicted,GCA_000017745.1_648,0,0.005,545,2,FALSE,1,0,0,0,1,1,3
0.400076,10,0.9,9.7,-0.14,-5.57,56.1224489795918,27.4,Predicted,GCA_000017745.1_67,0,2.1e-08,142,7,FALSE,1,0,0,0,1,1,3
0.005299,10,0.6,0,-0.08,-19.68,35.7541899441341,0,Predicted,GCA_000017745.1_92,0,1,202,4,FALSE,0,0,0,0,0,1,1
0.014004,10,0.1,0,0.08,-4.81,27.7227722772277,0,Predicted,GCA_000017765.1_118,0,1,226,9,FALSE,0,0,0,0,0,1,1
0,10,10,0,0,-10.5,57.1428571428571,0,Predicted,GCA_000017765.1_130,0,1,51,2,FALSE,0,0,0,0,0,0,0
0.006631,10,1.1,0,0,-6.1,44.0677966101695,0,Predicted,GCA_000017765.1_135,0,1,64,4,FALSE,0,0,0,0,0,0,0
0.006631,10,1.5,0,0.25,-13.82,43.75,0,Predicted,GCA_000017765.1_136,0,1,48,4,FALSE,0,0,0,0,0,0,0
0.038768,10,0.4,0,0,-1.5,38.8888888888889,0,Predicted,GCA_000017765.1_151,0,0.027,244,9,FALSE,0,0,0,0,0,1,1
0,10,0.2,0,0,-59.7,40.5693950177936,0,Predicted,GCA_000017765.1_176,0,1,2061,2,FALSE,0,0,0,0,0,1,1
0.010643,10,1.4,0,0,-10.8,40.2061855670103,0,Predicted,GCA_000017765.1_183,0,1,265,5,FALSE,0,0,0,0,0,1,1
0.010643,10,0.1,0,-0.24,-25.04,44.3181818181818,0,Predicted,GCA_000017765.1_184,0,1,217,5,FALSE,0,0,0,0,0,1,1
0,10,-1.9,0,0,-16.6,43.0769230769231,0,Predicted,GCA_000017765.1_188,0,1,550,2,FALSE,0,0,0,0,0,1,1
0,10,-0.2,0,0,-37.5,39,0,Predicted,GCA_000017765.1_191,0,1,682,2,FALSE,0,0,0,0,0,1,1
0,10,-1.7,0,0,-24.2,26.056338028169,0,Predicted,GCA_000017765.1_192,0,1,238,2,FALSE,0,0,0,0,0,1,1
0,10,1.3,0,0,-17.1,40.3614457831325,0,Predicted,GCA_000017765.1_232,0,1,106,2,FALSE,0,0,0,0,0,1,1
0.014004,10,-0.3,0,-0.44,-6.83,37.5,0,Predicted,GCA_000017765.1_240,0,1,246,9,FALSE,0,0,0,0,0,1,1
0.014004,10,-1.7,0,0,-37.2,27.0833333333333,0,Predicted,GCA_000017765.1_28,0,1,150,4,FALSE,0,0,0,0,0,1,1
0.421197,0.0378009,0.6,14.3,0,-0.38,52.6315789473684,94.7,Predicted,GCA_000017765.1_315,0,4.4e-10,3075,22,FALSE,1,1,0,0,1,1,4
0,10,2.2,0,0,-11.9,44.1860465116279,0,Predicted,GCA_000017765.1_33,0,1,36,2,FALSE,0,0,0,0,0,0,0
0.014004,10,-0.1,0,-0.12,-6.65,37.3333333333333,0,Predicted,GCA_000017765.1_336,0,1,2523,8,FALSE,0,0,0,0,0,1,1
0,10,0.4,0,0,-43.9,49.375,0,Predicted,GCA_000017765.1_34,0,1,84,2,FALSE,0,0,0,0,0,0,0
0.007297,10,0.3,0,0,-8.33,39.2156862745098,0,Predicted,GCA_000017765.1_350,0,1,236,3,FALSE,0,0,0,0,0,1,1
0.007297,10,-0.4,0,0,-44.7,45.5497382198953,0,Predicted,GCA_000017765.1_373,0,1,803,3,FALSE,0,0,0,0,0,1,1
0.014004,10,-1,0,0.09,-12.13,35.0877192982456,0,Predicted,GCA_000017765.1_389,0,1,89,5,FALSE,0,0,0,0,0,0,0
0.003968,10,-0.6,0,0.67,-11.53,25.6410256410256,0,Predicted,GCA_000017765.1_39,0,1,33,3,FALSE,0,0,0,0,0,0,0
0.003968,10,-1.3,0,0.33,-13,26.027397260274,0,Predicted,GCA_000017765.1_40,0,1,108,2,FALSE,0,0,0,0,0,1,1
0.014004,10,1.1,0,0.05,-3.53,33.7837837837838,0,Predicted,GCA_000017765.1_442,0,1,77,4,FALSE,0,0,0,0,0,0,0
0.010643,10,0,0,-0.41,-1.64,27.027027027027,0,Predicted,GCA_000017765.1_446,0,1,810,5,FALSE,0,0,0,0,0,1,1
0.006634,10,0,0,-0.22,-11.9,36.4705882352941,0,Predicted,GCA_000017765.1_67,0,1,8804,2,FALSE,0,0,0,0,0,1,1
0.293411,10,0.2,0,-0.24,-63.48,43.4782608695652,0,Predicted,GCA_000017765.1_86,0,0.001,1546,2,FALSE,1,0,0,0,0,1,2
0,10,0,0,0,-15.3,33.9449541284404,0,Predicted,GCA_000046845.1_1,0,1,100,2,FALSE,0,0,0,0,0,0,0
0,10,-0.2,0,0,-28.4,35.0993377483444,0,Predicted,GCA_000046845.1_114,0,1,50,2,FALSE,0,0,0,0,0,0,0
0,10,-0.4,9.3,0,-15.7,34.6938775510204,9.3,Predicted,GCA_000046845.1_122,0,1,67,2,FALSE,0,0,0,0,1,0,1
0,10,-0.5,0,0,-9.8,36.6666666666667,0,Predicted,GCA_000046845.1_129,0,1,1681,2,FALSE,0,0,0,0,0,1,1
0,10,0.3,0,0,-3.3,29.6296296296296,0,Predicted,GCA_000046845.1_136,0,1,110,2,FALSE,0,0,0,0,0,1,1
0,10,-0.1,0,0,-22.7,39.344262295082,0,Predicted,GCA_000046845.1_151,0,1,451,2,FALSE,0,0,0,0,0,1,1
0,10,0,0,0,-18.3,33.3333333333333,0,Predicted,GCA_000046845.1_154,0,1,48,2,FALSE,0,0,0,0,0,0,0
0,10,-0.3,14.3,0,-15,26.7857142857143,14.3,Predicted,GCA_000046845.1_167,0,1,176,2,FALSE,0,0,0,0,1,1,2
0,10,-0.8,0,0,-15.1,25.2252252252252,0,Predicted,GCA_000046845.1_168,0,1,42,2,FALSE,0,0,0,0,0,0,0
0,10,-0.9,0,0,-13.5,33.75,0,Predicted,GCA_000046845.1_19,0,1,40,2,FALSE,0,0,0,0,0,0,0
0.360705,10,-0.6,0,2.22,-28.43,31.9148936170213,0,Predicted,GCA_000046845.1_22,0,1.7e-06,125,2,FALSE,1,0,0,0,0,1,2
0,10,0.9,0,0,-22,35.5140186915888,0,Predicted,GCA_000046845.1_24,0,1,50,2,FALSE,0,0,0,0,0,0,0
0,10,-0.5,0,0,-27.8,36.9565217391304,0,Predicted,GCA_000046845.1_28,0,1,126,2,FALSE,0,0,0,0,0,1,1
0,10,0.4,0,0,-6.1,33.8235294117647,0,Predicted,GCA_000046845.1_29,0,1,32,2,FALSE,0,0,0,0,0,0,0
0,10,0.5,0,0,-27.1,38.6861313868613,0,Predicted,GCA_000046845.1_39,0,1,105,2,FALSE,0,0,0,0,0,1,1
0,10,1.1,0,0,-6,36.3636363636364,0,Predicted,GCA_000046845.1_45,0,1,360,2,FALSE,0,0,0,0,0,1,1
0,10,0.1,0,0,-11.3,40.9836065573771,0,Predicted,GCA_000046845.1_46,0,1,252,2,FALSE,0,0,0,0,0,1,1
0,10,0.5,0,0,-9,31.5789473684211,0,Predicted,GCA_000046845.1_59,0,1,62,2,FALSE,0,0,0,0,0,0,0
0,10,-0.9,0,0,-11.3,41.8181818181818,0,Predicted,GCA_000046845.1_6,0,1,59,2,FALSE,0,0,0,0,0,0,0
0,10,1.7,0,0,-11.3,29.7709923664122,0,Predicted,GCA_000046845.1_66,0,1,204,2,FALSE,0,0,0,0,0,1,1
0,10,0.4,0,0,-11.3,43.2432432432432,0,Predicted,GCA_000046845.1_73,0,1,63,2,FALSE,0,0,0,0,0,0,0
0,10,0.1,0,0,-9.9,26.5060240963855,0,Predicted,GCA_000046845.1_76,0,1,1120,2,FALSE,0,0,0,0,0,1,1
0,10,-1.7,0,0,-13.4,40.7407407407407,0,Predicted,GCA_000046845.1_79,0,1,386,2,FALSE,0,0,0,0,0,1,1
0,10,-0.2,0,0,-13.3,32.2222222222222,0,Predicted,GCA_000046845.1_8,0,1,46,2,FALSE,0,0,0,0,0,0,0
0,10,0.7,0,0,-11.5,34.3434343434343,0,Predicted,GCA_000046845.1_80,0,1,104,2,FALSE,0,0,0,0,0,1,1
0,10,0.2,0,0,-15.8,45.8715596330275,0,Predicted,GCA_000046845.1_81,0,1,66,2,FALSE,0,0,0,0,0,0,0
0,10,-0.3,0,0,-18.9,30.635838150289,0,Predicted,GCA_000046845.1_87,0,1,58,2,FALSE,0,0,0,0,0,0,0
0,10,0.8,0,0,-3.9,35.7142857142857,0,Predicted,GCA_000046845.1_94,0,1,124,2,FALSE,0,0,0,0,0,1,1
0,10,0.4,0,0,-48.1,60,0,Predicted,GCA_000091565.1_104,0,1,45,1,FALSE,0,0,0,0,0,0,0
0,10,-0.8,0,0,-17.7,50.9433962264151,0,Predicted,GCA_000091565.1_116,0,1,145,1,FALSE,0,0,0,0,0,1,1
0,10,0.9,0,0,-39.4,55.5555555555556,0,Predicted,GCA_000091565.1_117,0,1,42,1,FALSE,0,0,0,0,0,0,0
0,10,-1.1,13.3,0,-25.2,58.7301587301587,23.4,Predicted,GCA_000091565.1_119,0,1,25,1,FALSE,0,0,0,0,1,0,1
0,10,0,0,0,-15.9,58.9285714285714,0,Predicted,GCA_000091565.1_12,0,1,24,1,FALSE,0,0,0,0,0,0,0
0,10,-0.1,0,0,-8.5,33.7837837837838,0,Predicted,GCA_000091565.1_120,0,1,1878,1,FALSE,0,0,0,0,0,1,1
0,10,0.6,0,0,-4,43.1372549019608,0,Predicted,GCA_000091565.1_125,0,1,166,1,FALSE,0,0,0,0,0,1,1
0,10,-2.2,0,0,-19.9,47.8260869565217,0,Predicted,GCA_000091565.1_126,0,1,761,1,FALSE,0,0,0,0,0,1,1
0,10,1.6,0,0,-7.6,49.2957746478873,0,Predicted,GCA_000091565.1_128,0,1,121,1,FALSE,0,0,0,0,0,1,1
0,10,0.4,9.2,0,-20.2,46.7391304347826,9.2,Predicted,GCA_000091565.1_129,0,1,47,1,FALSE,0,0,0,0,1,0,1
0,10,-0.1,0,0,-31.4,48,0,Predicted,GCA_000091565.1_133,0,1,47,1,FALSE,0,0,0,0,0,0,0
0,10,-0.1,0,0,-11,38.9830508474576,0,Predicted,GCA_000091565.1_135,0,1,42,1,FALSE,0,0,0,0,0,0,0
0,10,-0.2,0,0,-33,54.8672566371681,0,Predicted,GCA_000091565.1_136,0,1,78,1,FALSE,0,0,0,0,0,0,0
0,10,2.2,0,0,-8.6,49.2957746478873,0,Predicted,GCA_000091565.1_138,0,1,2708,1,FALSE,0,0,0,0,0,1,1
0,10,0.1,8.3,0,-22,48.4536082474227,8.3,Predicted,GCA_000091565.1_14,0,1,207,1,FALSE,0,0,0,0,1,1,2
0,10,0.7,0,0,-19.6,51.6483516483517,0,Predicted,GCA_000091565.1_145,0,1,929,1,FALSE,0,0,0,0,0,1,1
0,10,0.5,0,0,-8.1,50.9090909090909,0,Predicted,GCA_000091565.1_156,0,1,37,1,FALSE,0,0,0,0,0,0,0
0,10,0.1,0,0,-42.7,47.7707006369427,0,Predicted,GCA_000091565.1_16,0,1,290,1,FALSE,0,0,0,0,0,1,1
0,10,0.5,0,0,-28.2,56.3106796116505,0,Predicted,GCA_000091565.1_160,0,1,47,1,FALSE,0,0,0,0,0,0,0
0,10,-1.2,0,0,-22,45.2054794520548,0,Predicted,GCA_000091565.1_162,0,1,123,1,FALSE,0,0,0,0,0,1,1
0,10,1.2,0,0,-13,69.8412698412698,0,Predicted,GCA_000091565.1_163,0,1,37,1,FALSE,0,0,0,0,0,0,0
0,10,0.7,0,0,-25.5,64.8648648648649,0,Predicted,GCA_000091565.1_166,0,1,52,1,FALSE,0,0,0,0,0,0,0
0,10,1.1,0,0,-63.2,64.8484848484848,0,Predicted,GCA_000091565.1_167,0,1,42,1,FALSE,0,0,0,0,0,0,0
0,10,-0.7,0,0,-27.1,51.5151515151515,0,Predicted,GCA_000091565.1_168,0,1,31,1,FALSE,0,0,0,0,0,0,0
0,10,-1.1,0,0,-23,59.1549295774648,0,Predicted,GCA_000091565.1_171,0,1,66,1,FALSE,0,0,0,0,0,0,0
0,10,0.3,0,0,-6.1,28.9473684210526,0,Predicted,GCA_000091565.1_173,0,1,652,1,FALSE,0,0,0,0,0,1,1
0,10,1.9,0,0,-9.9,49.1228070175439,0,Predicted,GCA_000091565.1_174,0,1,38,1,FALSE,0,0,0,0,0,0,0
0,10,-1.4,10.6,0,-45.9,45.0704225352113,10.6,Predicted,GCA_000091565.1_178,0,1,41,1,FALSE,0,0,0,0,1,0,1
0,10,1.3,0,0,-9.3,45.945945945946,0,Predicted,GCA_000091565.1_180,0,1,47,1,FALSE,0,0,0,0,0,0,0
0,10,-1.6,0,0,-24.2,41.25,0,Predicted,GCA_000091565.1_181,0,1,31,1,FALSE,0,0,0,0,0,0,0
0,10,0.2,0,0,-18.7,36.9747899159664,0,Predicted,GCA_000091565.1_182,0,1,37,1,FALSE,0,0,0,0,0,0,0
0,10,1.2,0,0,-21.7,51.7482517482517,0,Predicted,GCA_000091565.1_184,0,1,126,1,FALSE,0,0,0,0,0,1,1
0,10,-0.5,0,0,-13.2,55.7692307692308,0,Predicted,GCA_000091565.1_185,0,1,28,1,FALSE,0,0,0,0,0,0,0
0,10,-0.1,0,0,-11.6,37.1794871794872,0,Predicted,GCA_000091565.1_186,0,1,5,1,FALSE,0,0,0,0,0,0,0
0,10,0.1,0,0,-11.8,54.3859649122807,0,Predicted,GCA_000091565.1_187,0,1,223,1,FALSE,0,0,0,0,0,1,1
0,10,0.3,0,0,-18.1,35.7798165137615,0,Predicted,GCA_000091565.1_188,0,1,83,1,FALSE,0,0,0,0,0,0,0
0,10,0.4,0,0,-14.9,55.3846153846154,0,Predicted,GCA_000091565.1_191,0,1,26,1,FALSE,0,0,0,0,0,0,0
0,10,0,0,0,-10.6,40.6779661016949,0,Predicted,GCA_000091565.1_193,0,1,36,1,FALSE,0,0,0,0,0,0,0
0,10,1.7,0,0,-16,52.4390243902439,0,Predicted,GCA_000091565.1_195,0,1,50,1,FALSE,0,0,0,0,0,0,0
0,10,-1.2,10.3,0,-14,35.2112676056338,10.3,Predicted,GCA_000091565.1_200,0,1,29,1,FALSE,0,0,0,0,1,0,1
0,10,1.4,0,0,-12.9,50.7462686567164,0,Predicted,GCA_000091565.1_201,0,1,27,1,FALSE,0,0,0,0,0,0,0
0,10,1.4,0,0,-13.8,52.7777777777778,0,Predicted,GCA_000091565.1_202,0,1,50,1,FALSE,0,0,0,0,0,0,0
0.373096,10,-0.5,0,1.01,-17.27,50.4424778761062,0,Predicted,GCA_000091565.1_203,0,2e-04,50,1,FALSE,1,0,0,0,0,0,1
0,10,1,0,0,-7.8,31.9587628865979,0,Predicted,GCA_000091565.1_205,0,1,92,1,FALSE,0,0,0,0,0,0,0
0,10,0,0,0,-67.6,51.1210762331839,0,Predicted,GCA_000091565.1_207,0,1,511,1,FALSE,0,0,0,0,0,1,1
0,10,1.8,0,0,-17,38.2608695652174,0,Predicted,GCA_000091565.1_210,0,1,221,1,FALSE,0,0,0,0,0,1,1
0,10,-2.6,11.1,0,-21.4,43.8356164383562,11.1,Predicted,GCA_000091565.1_211,0,1,31,1,FALSE,0,0,0,0,1,0,1
0,10,1.3,0,0,-32.1,42.5414364640884,0,Predicted,GCA_000091565.1_214,0,1,231,1,FALSE,0,0,0,0,0,1,1
0,10,-0.9,0,0,-19.9,58.4615384615385,0,Predicted,GCA_000091565.1_215,0,1,88,1,FALSE,0,0,0,0,0,0,0
0,10,0.7,0,0,-19,54.2168674698795,0,Predicted,GCA_000091565.1_216,0,1,150,1,FALSE,0,0,0,0,0,1,1
0,10,-2,0,0,-14.8,44.8275862068966,0,Predicted,GCA_000091565.1_224,0,1,75,1,FALSE,0,0,0,0,0,0,0
0,10,0.5,0,0,-26.6,51.9685039370079,0,Predicted,GCA_000091565.1_225,0,1,60,1,FALSE,0,0,0,0,0,0,0
0,10,0.5,8.6,0,-16.6,48.9130434782609,8.6,Predicted,GCA_000091565.1_227,0,1,31,1,FALSE,0,0,0,0,1,0,1
0,10,-0.4,0,0,-51.2,47.8048780487805,0,Predicted,GCA_000091565.1_229,0,1,2354,1,FALSE,0,0,0,0,0,1,1
0,10,0.4,0,0,-19.1,37.6,0,Predicted,GCA_000091565.1_230,0,1,79,1,FALSE,0,0,0,0,0,0,0
0,10,-1.4,0,0,-47,66.9724770642202,0,Predicted,GCA_000091565.1_237,0,1,91,1,FALSE,0,0,0,0,0,0,0
0,10,-0.3,0,0,-10.3,47.2727272727273,0,Predicted,GCA_000091565.1_241,0,1,21,1,FALSE,0,0,0,0,0,0,0
0,10,2.3,0,0,-37.1,55.6179775280899,0,Predicted,GCA_000091565.1_243,0,1,314,1,FALSE,0,0,0,0,0,1,1
0,10,0.5,0,0,-89.9,57.4074074074074,0,Predicted,GCA_000091565.1_244,0,1,72,1,FALSE,0,0,0,0,0,0,0
0,10,0.3,0,0,-11.4,44.7761194029851,0,Predicted,GCA_000091565.1_246,0,1,104,1,FALSE,0,0,0,0,0,1,1
0,10,-1.5,0,0,-32.2,65.5172413793103,0,Predicted,GCA_000091565.1_249,0,1,27,1,FALSE,0,0,0,0,0,0,0
0,10,1.7,7.3,0,-52.6,43.5779816513761,7.3,Predicted,GCA_000091565.1_254,0,1,33,1,FALSE,0,0,0,0,1,0,1
0,10,0.7,0,0,-15.2,43.9024390243902,0,Predicted,GCA_000091565.1_255,0,1,137,1,FALSE,0,0,0,0,0,1,1
0,10,-0.9,0,0,-12.9,41.5384615384615,0,Predicted,GCA_000091565.1_257,0,1,225,1,FALSE,0,0,0,0,0,1,1
0,10,-1.2,0,0,-38.3,37.5838926174497,0,Predicted,GCA_000091565.1_259,0,1,111,1,FALSE,0,0,0,0,0,1,1
0,10,0.2,0,0,-16.9,43.9393939393939,0,Predicted,GCA_000091565.1_26,0,1,1459,1,FALSE,0,0,0,0,0,1,1
0,10,-1.7,10.5,0,-26.3,45.6896551724138,10.5,Predicted,GCA_000091565.1_262,0,1,29,1,FALSE,0,0,0,0,1,0,1
0,10,0,0,0,-14.8,50.7246376811594,0,Predicted,GCA_000091565.1_263,0,1,291,1,FALSE,0,0,0,0,0,1,1
0,10,0.3,0,0,-18.8,51.0869565217391,0,Predicted,GCA_000091565.1_264,0,1,20,1,FALSE,0,0,0,0,0,0,0
0,10,-0.9,0,0,-13.6,53.448275862069,0,Predicted,GCA_000091565.1_265,0,1,67,1,FALSE,0,0,0,0,0,0,0
0,10,0.7,0,0,-9.9,44.6153846153846,0,Predicted,GCA_000091565.1_267,0,1,22,1,FALSE,0,0,0,0,0,0,0
0,10,1.9,0,0,-6.9,56.8627450980392,0,Predicted,GCA_000091565.1_268,0,1,49,1,FALSE,0,0,0,0,0,0,0
0,10,0.8,11.2,0,-30.8,52.3076923076923,11.2,Predicted,GCA_000091565.1_269,0,1,89,1,FALSE,0,0,0,0,1,0,1
0,10,0,0,0,-33.6,61.0526315789474,0,Predicted,GCA_000091565.1_270,0,1,442,1,FALSE,0,0,0,0,0,1,1
0,10,-1.4,0,0,-69.6,42.6415094339623,0,Predicted,GCA_000091565.1_271,0,1,7390,1,FALSE,0,0,0,0,0,1,1
0,10,0.3,0,0,-12,52.6315789473684,0,Predicted,GCA_000091565.1_273,0,1,22,1,FALSE,0,0,0,0,0,0,0
0,10,-2,0,0,-21.4,53.7313432835821,0,Predicted,GCA_000091565.1_274,0,1,24,1,FALSE,0,0,0,0,0,0,0
0,10,1.8,0,0,-5,31.8681318681319,0,Predicted,GCA_000091565.1_275,0,1,159,1,FALSE,0,0,0,0,0,1,1
0,10,1.3,0,0,-14.1,53.6585365853659,0,Predicted,GCA_000091565.1_276,0,1,98,1,FALSE,0,0,0,0,0,0,0
0,10,0.8,0,0,-15.1,46.5116279069767,0,Predicted,GCA_000091565.1_277,0,1,47,1,FALSE,0,0,0,0,0,0,0
0,10,-1.4,0,0,-23,47.7777777777778,0,Predicted,GCA_000091565.1_287,0,1,187,1,FALSE,0,0,0,0,0,1,1
0,10,-0.9,0,0,-20.1,50,0,Predicted,GCA_000091565.1_289,0,1,191,1,FALSE,0,0,0,0,0,1,1
0,10,0.1,0,0,-20.2,40.9523809523809,0,Predicted,GCA_000091565.1_291,0,1,111,1,FALSE,0,0,0,0,0,1,1
0,10,0.4,0,0,-30.2,52.991452991453,0,Predicted,GCA_000091565.1_292,0,1,39,1,FALSE,0,0,0,0,0,0,0
0,10,1.6,0,0,-66.8,56.6666666666667,0,Predicted,GCA_000091565.1_294,0,1,227,1,FALSE,0,0,0,0,0,1,1
0,10,-0.5,0,0,-28.9,49.0566037735849,0,Predicted,GCA_000091565.1_297,0,1,95,1,FALSE,0,0,0,0,0,0,0
0,10,-1.4,0,0,-73.2,54.4117647058823,0,Predicted,GCA_000091565.1_299,0,1,2356,1,FALSE,0,0,0,0,0,1,1
0,10,-0.5,0,0,-21.7,46.0674157303371,0,Predicted,GCA_000091565.1_300,0,1,77,1,FALSE,0,0,0,0,0,0,0
0,10,-1.5,0,0,-35.5,42.7631578947368,0,Predicted,GCA_000091565.1_326,0,1,226,1,FALSE,0,0,0,0,0,1,1
0,10,-1,0,0,-30.4,50.8620689655172,0,Predicted,GCA_000091565.1_327,0,1,59,1,FALSE,0,0,0,0,0,0,0
0,10,-0.9,0,0,-40.8,48.75,0,Predicted,GCA_000091565.1_330,0,1,54,1,FALSE,0,0,0,0,0,0,0
0,10,-0.2,0,0,-15.8,60,0,Predicted,GCA_000091565.1_334,0,1,18,1,FALSE,0,0,0,0,0,0,0
0,10,-1.1,0,0,-20.5,38.9473684210526,0,Predicted,GCA_000091565.1_335,0,1,92,1,FALSE,0,0,0,0,0,0,0
0,10,0.5,0,0,-8.9,50.8196721311475,0,Predicted,GCA_000091565.1_337,0,1,58,1,FALSE,0,0,0,0,0,0,0
0,10,-1.2,0,0,-11.3,42,0,Predicted,GCA_000091565.1_340,0,1,85,1,FALSE,0,0,0,0,0,0,0
0,10,-0.3,0,0,-16.3,47.3684210526316,0,Predicted,GCA_000091565.1_342,0,1,29,1,FALSE,0,0,0,0,0,0,0
0,10,0,0,0,-17.8,58.6666666666667,0,Predicted,GCA_000091565.1_343,0,1,30,1,FALSE,0,0,0,0,0,0,0
0,10,0.6,0,0,-24.1,54.6296296296296,0,Predicted,GCA_000091565.1_344,0,1,34,1,FALSE,0,0,0,0,0,0,0
0,10,1.5,0,0,-8.5,54.7169811320755,0,Predicted,GCA_000091565.1_347,0,1,27,1,FALSE,0,0,0,0,0,0,0
0,10,-2,0,0,-30.3,45.2173913043478,0,Predicted,GCA_000091565.1_348,0,1,108,1,FALSE,0,0,0,0,0,1,1
0,10,0.4,8.5,0,-42.2,47.3988439306358,8.5,Predicted,GCA_000091565.1_351,0,1,73,1,FALSE,0,0,0,0,1,0,1
0,10,-0.1,11.8,0,-45.1,54.320987654321,11.8,Predicted,GCA_000091565.1_353,0,1,55,1,FALSE,0,0,0,0,1,0,1
0,10,-1.1,0,0,-26.2,41.5094339622642,0,Predicted,GCA_000091565.1_358,0,1,25,1,FALSE,0,0,0,0,0,0,0
0,10,0.8,0,0,-13.2,58,0,Predicted,GCA_000091565.1_361,0,1,142,1,FALSE,0,0,0,0,0,1,1
0,10,-0.4,0,0,-33.2,62.3655913978495,0,Predicted,GCA_000091565.1_362,0,1,155,1,FALSE,0,0,0,0,0,1,1
0,10,0.8,10.5,0,-22,58.75,19.7,Predicted,GCA_000091565.1_364,0,1,1343,1,FALSE,0,0,0,0,1,1,2
0,10,0.1,0,0,-27.1,48.2142857142857,0,Predicted,GCA_000091565.1_365,0,1,149,1,FALSE,0,0,0,0,0,1,1
0,10,-0.6,0,0,-13.3,49.0196078431373,0,Predicted,GCA_000091565.1_366,0,1,79,1,FALSE,0,0,0,0,0,0,0
0,10,-1.1,0,0,-11.1,47.3684210526316,0,Predicted,GCA_000091565.1_367,0,1,35,1,FALSE,0,0,0,0,0,0,0
0,10,-0.9,17.4,0,-18,45.5696202531646,17.4,Predicted,GCA_000091565.1_368,0,1,66,1,FALSE,0,0,0,0,1,0,1
0,10,-0.9,0,0,-64.4,41.726618705036,0,Predicted,GCA_000091565.1_370,0,1,214,1,FALSE,0,0,0,0,0,1,1
0,10,1.7,0,0,-27.4,42.8571428571429,0,Predicted,GCA_000091565.1_372,0,1,908,1,FALSE,0,0,0,0,0,1,1
0,10,-0.6,0,0,-10.2,40,0,Predicted,GCA_000091565.1_373,0,1,26,1,FALSE,0,0,0,0,0,0,0
0,10,0.8,0,0,-14.5,53.8461538461538,0,Predicted,GCA_000091565.1_375,0,1,85,1,FALSE,0,0,0,0,0,0,0
0,10,0.5,0,0,-5.3,41.1764705882353,0,Predicted,GCA_000091565.1_384,0,1,563,1,FALSE,0,0,0,0,0,1,1
0,10,-1.2,0,0,-64.7,56.4245810055866,0,Predicted,GCA_000091565.1_387,0,1,563,1,FALSE,0,0,0,0,0,1,1
0.180016,10,0.7,0,-0.5,-13.55,47.1014492753623,0,Predicted,GCA_000091565.1_388,0,0.00064,613,4,FALSE,1,0,0,0,0,1,2
0,10,0.8,0,0,-8.9,34.2105263157895,0,Predicted,GCA_000091565.1_389,0,1,563,1,FALSE,0,0,0,0,0,1,1
0,10,1.4,0,0,-18.4,51.5789473684211,0,Predicted,GCA_000091565.1_392,0,1,563,1,FALSE,0,0,0,0,0,1,1
0,10,-0.4,0,0,-20.4,56.7567567567568,0,Predicted,GCA_000091565.1_393,0,1,563,1,FALSE,0,0,0,0,0,1,1
0,10,-0.1,0,0,-16.5,44.2477876106195,0,Predicted,GCA_000091565.1_395,0,1,563,1,FALSE,0,0,0,0,0,1,1
0,10,0.7,0,0,-65.6,47.4452554744526,0,Predicted,GCA_000091565.1_396,0,1,563,1,FALSE,0,0,0,0,0,1,1
